number,sharpe_ratio,calmar_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_middlelines,params_bb_multiply,params_bb_timeperiod,params_channel_middlelines,params_channel_multiply,params_channel_timeperiod,params_fastk_period,params_lower_KDJ,params_slowd_matype,params_slowd_period,params_slowk_matype,params_slowk_period,params_upper_KDJ,system_attrs_nsga2:generation,state
104,-0.6183443196984648,-0.18746645298237524,-0.2013211983739437,2023-11-29 20:39:21.945015,2023-11-29 20:39:22.215017,0 days 00:00:00.270002,2,2.3313187723219206,53,SMA,2.9055062967502936,44,18,13,2,5,1,3,81,1,COMPLETE
105,,,,2023-11-29 20:39:22.216008,2023-11-29 20:39:22.507849,0 days 00:00:00.291841,0,1.3070950106761037,44,SMA,1.0393630424640323,15,17,19,2,5,1,4,81,1,FAIL
106,,,,2023-11-29 20:39:22.509889,2023-11-29 20:39:22.781365,0 days 00:00:00.271476,1,2.3313187723219206,22,SMA,1.4219454540065912,22,14,30,1,3,1,4,76,1,FAIL
107,0.4071986392061829,0.2573612775755189,0.38945943608561123,2023-11-29 20:39:22.783323,2023-11-29 20:39:23.030235,0 days 00:00:00.246912,2,2.1585932654494036,44,WMA,2.6645735473248227,52,11,21,0,5,2,3,73,1,COMPLETE
108,0.47866187856071707,0.2957973941549493,0.48689058582134864,2023-11-29 20:39:23.031233,2023-11-29 20:39:23.281326,0 days 00:00:00.250093,1,2.3313187723219206,22,WMA,2.5573719482415207,44,5,22,2,5,1,3,70,1,COMPLETE
109,,,,2023-11-29 20:39:23.282618,2023-11-29 20:39:23.544560,0 days 00:00:00.261942,2,2.951718010125258,45,WMA,1.0694704802856603,52,13,17,0,3,1,3,87,1,FAIL
110,-0.8556034167990871,-0.26102060878120925,-0.686792021322241,2023-11-29 20:39:23.545554,2023-11-29 20:39:23.821814,0 days 00:00:00.276260,1,1.0292163729963646,44,SMA,2.744012122181071,22,19,28,1,3,0,4,80,1,COMPLETE
111,0.5402594493121301,0.3612130170799158,0.275972765334149,2023-11-29 20:39:23.822813,2023-11-29 20:39:24.072596,0 days 00:00:00.249783,2,2.3400612551358906,11,SMA,2.6853282202082984,25,16,26,1,4,2,4,84,1,COMPLETE
112,-0.15987805968813523,-0.0831452365908034,-0.11532974298961662,2023-11-29 20:39:24.073590,2023-11-29 20:39:24.331949,0 days 00:00:00.258359,0,1.2119842929810785,60,WMA,2.0837492581439623,52,16,19,1,5,0,5,87,1,COMPLETE
113,0.38546573162826514,0.1417860864283711,0.41897864227188675,2023-11-29 20:39:24.332951,2023-11-29 20:39:24.590826,0 days 00:00:00.257875,2,1.0915083230429206,59,SMA,2.8444663661310803,13,18,24,0,5,2,4,70,1,COMPLETE
114,-0.5310192163972501,-0.16381494361564636,-0.07303075852633768,2023-11-29 20:39:24.592789,2023-11-29 20:39:24.841295,0 days 00:00:00.248506,2,2.3313187723219206,26,EMA,1.3570055387013966,23,20,20,1,5,2,3,84,1,COMPLETE
115,-0.5165769755358273,-0.17544788780716597,-0.08685284542750608,2023-11-29 20:39:24.844835,2023-11-29 20:39:25.107359,0 days 00:00:00.262524,2,2.507061906283913,17,SMA,2.926691811535249,28,7,10,1,5,2,5,72,1,COMPLETE
116,0.1314860942135739,0.03488945779316719,0.052293354345486306,2023-11-29 20:39:25.108365,2023-11-29 20:39:25.385303,0 days 00:00:00.276938,0,2.3400612551358906,11,WMA,2.8444663661310803,57,13,26,2,4,1,4,70,1,COMPLETE
117,-0.4319933546710187,-0.1903849402399423,-0.21184499377650495,2023-11-29 20:39:25.386300,2023-11-29 20:39:25.652968,0 days 00:00:00.266668,1,2.1917134912915017,13,WMA,2.926691811535249,28,7,28,2,4,1,5,89,1,COMPLETE
118,0.854962816729459,0.3906363157348405,0.7379450966664203,2023-11-29 20:39:25.652968,2023-11-29 20:39:25.921483,0 days 00:00:00.268515,0,1.6098281404213342,23,WMA,1.5768523118322149,33,16,26,2,3,0,5,90,1,COMPLETE
119,0.41293944041840286,0.43776713076640983,0.06718662876085617,2023-11-29 20:39:25.922480,2023-11-29 20:39:26.195779,0 days 00:00:00.273299,0,2.2294970355998927,44,SMA,1.9718788586095153,37,7,28,2,3,1,5,73,1,COMPLETE
120,0.21324471987696925,0.0767257595424141,0.1411834234568019,2023-11-29 20:39:26.196777,2023-11-29 20:39:26.538877,0 days 00:00:00.342100,2,1.8511833960659367,35,WMA,2.3711400857695306,14,10,30,2,5,2,3,74,1,COMPLETE
121,-0.43041137770011934,-0.19375932707628932,-0.473283869194508,2023-11-29 20:39:26.539872,2023-11-29 20:39:26.871299,0 days 00:00:00.331427,0,1.0373363700054226,12,WMA,1.2563141918422376,35,15,29,1,3,0,5,80,1,COMPLETE
122,0.031131678681882196,0.013372952721553047,0.0023086946462116485,2023-11-29 20:39:26.872296,2023-11-29 20:39:27.209461,0 days 00:00:00.337165,2,2.6274041444467517,44,WMA,2.329151555655853,13,14,21,1,5,1,5,75,1,COMPLETE
123,-0.08974492859569311,-0.07357438546136875,-0.22192082562411103,2023-11-29 20:39:27.211455,2023-11-29 20:39:27.575284,0 days 00:00:00.363829,2,1.1570873461038993,22,SMA,2.6853282202082984,51,15,28,0,4,0,4,87,1,COMPLETE
124,0.3509957911524475,0.3398922372879696,0.05415731279994418,2023-11-29 20:39:27.575284,2023-11-29 20:39:27.866638,0 days 00:00:00.291354,2,2.6274041444467517,44,EMA,2.329151555655853,13,14,20,2,5,1,5,75,1,COMPLETE
125,0.4295114330404535,0.17384835098644125,0.48165531621461183,2023-11-29 20:39:27.867635,2023-11-29 20:39:28.143072,0 days 00:00:00.275437,2,1.0915083230429206,59,EMA,2.6645735473248227,59,11,21,2,5,2,4,85,1,COMPLETE
126,0.5127432477122341,0.4879937464390227,0.6004857370838343,2023-11-29 20:39:28.144062,2023-11-29 20:39:28.420972,0 days 00:00:00.276910,0,1.0915083230429206,59,SMA,2.8444663661310803,16,7,22,0,5,1,4,73,1,COMPLETE
127,0.24339505815015194,0.08352609769505993,0.18448836000493046,2023-11-29 20:39:28.421971,2023-11-29 20:39:28.743956,0 days 00:00:00.321985,1,1.3166971884144234,26,EMA,1.5768523118322149,24,18,26,0,4,1,4,87,1,COMPLETE
128,0.31906601095180065,0.20035971621822168,0.2639490970821896,2023-11-29 20:39:28.747060,2023-11-29 20:39:29.045258,0 days 00:00:00.298198,1,1.8942331512434258,37,SMA,2.2185585892473205,43,5,28,2,5,1,3,70,1,COMPLETE
129,0.30843671436966574,0.08404217761913378,0.2925689185177697,2023-11-29 20:39:29.047375,2023-11-29 20:39:29.325301,0 days 00:00:00.277926,1,1.0678152571757256,22,EMA,1.509978938410885,22,16,30,2,4,1,4,76,1,COMPLETE
130,-0.42801634422628876,-0.17535307952253612,-0.21306626089464473,2023-11-29 20:39:29.327347,2023-11-29 20:39:29.595975,0 days 00:00:00.268628,2,1.6744494838246116,25,EMA,1.6963563310488996,11,16,30,1,3,0,3,76,1,COMPLETE
131,-0.38850038467880554,-0.1881166566865919,-0.4572212538682532,2023-11-29 20:39:29.598935,2023-11-29 20:39:29.872069,0 days 00:00:00.273134,2,1.4440948665522946,11,WMA,1.8302778119604255,52,14,20,0,4,1,5,70,1,COMPLETE
132,0.41293944041840286,0.43776713076640983,0.06718662876085617,2023-11-29 20:39:29.873036,2023-11-29 20:39:30.125512,0 days 00:00:00.252476,0,1.6098281404213342,44,WMA,1.5768523118322149,24,11,21,0,3,0,3,83,1,COMPLETE
133,0.47640795927631974,0.9525792666432534,0.4526997997787396,2023-11-29 20:39:30.126508,2023-11-29 20:39:30.403911,0 days 00:00:00.277403,2,2.063997268779673,44,SMA,2.6645735473248227,59,11,13,2,5,2,3,85,1,COMPLETE
134,,,,2023-11-29 20:39:30.404908,2023-11-29 20:39:30.661608,0 days 00:00:00.256700,0,2.2294970355998927,44,WMA,1.509978938410885,37,8,28,2,4,1,3,80,1,FAIL
135,0.4341617111749993,0.36033707413780974,0.43471290202084645,2023-11-29 20:39:30.662572,2023-11-29 20:39:30.918923,0 days 00:00:00.256351,0,1.4686907651613834,59,EMA,2.8444663661310803,34,15,21,2,5,2,4,70,1,COMPLETE
136,-0.4565432894626647,-0.21446413436640813,-0.6197329315775297,2023-11-29 20:39:30.919925,2023-11-29 20:39:31.209720,0 days 00:00:00.289795,2,1.0823647997409451,17,WMA,2.2781753257306905,28,14,28,2,5,2,4,89,1,COMPLETE
137,0.5992068226574204,1.9578045928550951,0.6148502450839476,2023-11-29 20:39:31.211682,2023-11-29 20:39:31.488722,0 days 00:00:00.277040,1,2.951718010125258,22,EMA,2.770570069085377,52,13,30,0,4,1,4,76,1,COMPLETE
138,,,,2023-11-29 20:39:31.489719,2023-11-29 20:39:31.750461,0 days 00:00:00.260742,0,2.1917134912915017,48,WMA,2.14840035303967,28,15,28,2,5,2,5,89,1,FAIL
139,-0.266020241834194,-0.13439511491183376,-0.2667397876621034,2023-11-29 20:39:31.751456,2023-11-29 20:39:32.017379,0 days 00:00:00.265923,0,1.0915083230429206,43,EMA,2.8444663661310803,11,13,13,1,5,0,4,76,1,COMPLETE
140,0.6035549954890297,0.27890019401559035,1.3270598486229823,2023-11-29 20:39:32.018392,2023-11-29 20:39:32.346462,0 days 00:00:00.328070,2,1.0915083230429206,22,SMA,2.6853282202082984,13,18,24,1,4,2,3,83,2,COMPLETE
141,,,,2023-11-29 20:39:32.347460,2023-11-29 20:39:32.605961,0 days 00:00:00.258501,1,1.8942331512434258,37,WMA,1.509978938410885,43,8,28,0,5,1,3,71,2,FAIL
142,,,,2023-11-29 20:39:32.607959,2023-11-29 20:39:32.878011,0 days 00:00:00.270052,1,2.951718010125258,45,WMA,2.770570069085377,52,13,30,0,4,1,4,87,2,FAIL
143,0.8437732215076598,0.7355460822638006,2.097057445745511,2023-11-29 20:39:32.879975,2023-11-29 20:39:33.168538,0 days 00:00:00.288563,0,1.0915083230429206,59,SMA,2.8444663661310803,57,13,24,0,5,2,4,70,2,COMPLETE
144,-0.3708551232453793,-0.17264046550584677,-0.13628628975333457,2023-11-29 20:39:33.171905,2023-11-29 20:39:33.422429,0 days 00:00:00.250524,2,2.112410454457662,45,WMA,2.8444663661310803,19,13,17,0,5,1,3,87,2,COMPLETE
145,0.17801926916442698,0.024469000370994632,0.07544951881116574,2023-11-29 20:39:33.424429,2023-11-29 20:39:33.693763,0 days 00:00:00.269334,1,1.0915083230429206,22,SMA,2.5573719482415207,44,7,22,0,5,1,3,70,2,COMPLETE
146,0.17265751626509976,0.08950897827907356,0.03776001860386259,2023-11-29 20:39:33.693763,2023-11-29 20:39:33.949549,0 days 00:00:00.255786,1,2.6274041444467517,44,EMA,2.926691811535249,28,14,20,2,5,2,5,89,2,COMPLETE
147,0.4460399514808424,0.28349411365715405,0.5075308731995275,2023-11-29 20:39:33.951554,2023-11-29 20:39:34.215158,0 days 00:00:00.263604,0,1.0915083230429206,59,WMA,2.5551208924133264,43,7,19,2,5,1,4,87,2,COMPLETE
148,0.2927037793760919,0.10589749527865047,0.26182407083519676,2023-11-29 20:39:34.216522,2023-11-29 20:39:34.487071,0 days 00:00:00.270549,2,1.0915083230429206,44,SMA,2.598610568980364,13,7,28,2,5,2,3,70,2,COMPLETE
149,,,,2023-11-29 20:39:34.488329,2023-11-29 20:39:34.738786,0 days 00:00:00.250457,1,2.0717335251286166,59,SMA,2.91934857755464,16,7,22,0,5,1,4,79,2,FAIL
150,0.4012104779851043,0.19883389854910605,0.4238852379612763,2023-11-29 20:39:34.740781,2023-11-29 20:39:35.007915,0 days 00:00:00.267134,1,2.1585932654494036,16,SMA,2.6645735473248227,24,11,21,0,5,2,3,73,2,COMPLETE
151,-0.14534850389138199,-0.1063541585366687,-0.24113859196290563,2023-11-29 20:39:35.008874,2023-11-29 20:39:35.271914,0 days 00:00:00.263040,1,1.444752051221285,44,EMA,2.8712708433722685,13,14,24,0,4,1,4,72,2,COMPLETE
152,-1.0548039275428698,-0.21312793299940086,-0.3860888955330104,2023-11-29 20:39:35.272879,2023-11-29 20:39:35.531183,0 days 00:00:00.258304,2,1.0915083230429206,44,EMA,1.5768523118322149,43,11,21,2,3,0,3,83,2,COMPLETE
153,0.6922603537069685,0.3976142984668519,1.1311345202441665,2023-11-29 20:39:35.532148,2023-11-29 20:39:35.853390,0 days 00:00:00.321242,0,1.0915083230429206,45,EMA,2.8444663661310803,16,13,22,2,5,1,4,90,2,COMPLETE
154,-0.6509381443332358,-0.21124496704298748,-0.23266903571720604,2023-11-29 20:39:35.854386,2023-11-29 20:39:36.142164,0 days 00:00:00.287778,2,2.063997268779673,44,SMA,2.6853282202082984,25,11,21,1,5,2,4,85,2,COMPLETE
155,0.3942947749832931,0.41706572202853526,0.06392929977062821,2023-11-29 20:39:36.143164,2023-11-29 20:39:36.419074,0 days 00:00:00.275910,0,1.6098281404213342,45,WMA,1.5768523118322149,24,11,21,2,5,2,4,90,2,COMPLETE
156,-0.5310192163972501,-0.16381494361564636,-0.07303075852633768,2023-11-29 20:39:36.420072,2023-11-29 20:39:36.702873,0 days 00:00:00.282801,1,2.3313187723219206,22,WMA,1.4219454540065912,44,16,30,2,5,1,3,70,2,COMPLETE
157,0.41293944041840286,0.43776713076640983,0.06718662876085617,2023-11-29 20:39:36.704133,2023-11-29 20:39:36.974374,0 days 00:00:00.270241,2,2.2294970355998927,44,WMA,1.9718788586095153,37,7,24,0,4,2,4,78,2,COMPLETE
158,-0.4901349705454844,-0.167620155713565,-0.21388856488045774,2023-11-29 20:39:36.975372,2023-11-29 20:39:37.237421,0 days 00:00:00.262049,1,1.8536190376392125,56,SMA,2.8442984714059385,37,12,24,2,5,0,3,73,2,COMPLETE
159,-0.3095623654148143,-0.16203774587741468,-0.4660989857670879,2023-11-29 20:39:37.237421,2023-11-29 20:39:37.508792,0 days 00:00:00.271371,0,1.4686907651613834,13,WMA,2.8444663661310803,43,7,19,2,4,2,4,87,2,COMPLETE
160,,,,2023-11-29 20:39:37.509791,2023-11-29 20:39:37.769717,0 days 00:00:00.259926,0,2.3313187723219206,44,SMA,1.5768523118322149,19,11,21,1,5,0,3,90,2,FAIL
161,0.4545895447830265,0.25402435217084945,0.483702210968074,2023-11-29 20:39:37.770715,2023-11-29 20:39:38.028899,0 days 00:00:00.258184,1,1.8498623988192928,13,WMA,1.736565704312477,43,5,22,0,5,0,3,70,2,COMPLETE
162,,,,2023-11-29 20:39:38.029865,2023-11-29 20:39:38.295514,0 days 00:00:00.265649,0,2.692832526667787,53,EMA,1.5768523118322149,24,5,26,2,4,1,4,90,2,FAIL
163,0.04254761560495268,-0.02484967420653936,-0.05499673447233562,2023-11-29 20:39:38.297475,2023-11-29 20:39:38.578332,0 days 00:00:00.280857,0,2.2294970355998927,11,SMA,2.6853282202082984,37,20,28,2,4,1,3,84,2,COMPLETE
164,0.7923619167531236,1.788532233728357,1.065277133944954,2023-11-29 20:39:38.580326,2023-11-29 20:39:38.853001,0 days 00:00:00.272675,0,2.2294970355998927,22,SMA,2.770570069085377,52,7,17,2,3,1,3,73,2,COMPLETE
165,0.3414338539225634,0.13031124621455328,0.33966373867240746,2023-11-29 20:39:38.853999,2023-11-29 20:39:39.127729,0 days 00:00:00.273730,0,1.0915083230429206,44,SMA,1.9202211313106983,13,18,24,0,5,1,4,86,2,COMPLETE
166,0.3267741692674318,0.2607054007281847,0.2665163413277213,2023-11-29 20:39:39.128728,2023-11-29 20:39:39.377311,0 days 00:00:00.248583,2,2.951718010125258,22,SMA,2.770570069085377,25,13,30,1,4,1,3,76,2,COMPLETE
167,0.32585115995079145,0.1847646649420727,0.09701938127183282,2023-11-29 20:39:39.378314,2023-11-29 20:39:39.628670,0 days 00:00:00.250356,0,2.2294970355998927,22,SMA,1.9718788586095153,37,15,20,1,5,1,3,90,2,COMPLETE
168,-0.7929634191534491,-0.23029491328387525,-0.6443127267724889,2023-11-29 20:39:39.629666,2023-11-29 20:39:39.902518,0 days 00:00:00.272852,1,1.0678152571757256,22,SMA,2.8442984714059385,59,16,30,2,3,0,4,81,2,COMPLETE
169,,,,2023-11-29 20:39:39.903515,2023-11-29 20:39:40.159135,0 days 00:00:00.255620,1,2.2639817842766536,22,SMA,1.509978938410885,51,16,30,2,4,2,4,76,2,FAIL
170,0.48823932219940364,0.24462389444351815,0.7480352923195963,2023-11-29 20:39:40.160915,2023-11-29 20:39:40.432449,0 days 00:00:00.271534,0,1.0915083230429206,22,WMA,2.5573719482415207,44,5,22,2,5,1,4,70,2,COMPLETE
171,-0.3008606519168199,-0.1311930822682955,-0.27510376244149554,2023-11-29 20:39:40.433454,2023-11-29 20:39:40.696747,0 days 00:00:00.263293,2,1.1570873461038993,56,SMA,2.509921373549304,47,18,24,1,4,2,5,87,2,COMPLETE
172,-0.6325535556669722,-0.1568149498930555,-0.2535742189275643,2023-11-29 20:39:40.697743,2023-11-29 20:39:40.963343,0 days 00:00:00.265600,2,1.4332597840510608,44,SMA,1.9718788586095153,18,20,19,2,3,1,5,73,2,COMPLETE
173,-0.022840043770982837,-0.03662207088767824,-0.045398428654356164,2023-11-29 20:39:40.964420,2023-11-29 20:39:41.227054,0 days 00:00:00.262634,0,1.4686907651613834,59,WMA,2.926691811535249,34,14,21,2,5,2,5,89,2,COMPLETE
174,0.4680219128148869,0.2822330627981598,0.6194770504482977,2023-11-29 20:39:41.228051,2023-11-29 20:39:41.492886,0 days 00:00:00.264835,2,1.4332597840510608,26,SMA,1.9064652077273045,18,20,19,0,5,2,3,84,2,COMPLETE
175,0.7101494803790287,0.8335428647171146,0.2209081384963693,2023-11-29 20:39:41.493925,2023-11-29 20:39:41.760639,0 days 00:00:00.266714,2,2.2639817842766536,18,SMA,2.4857448129426,51,16,24,1,5,2,4,85,2,COMPLETE
176,,,,2023-11-29 20:39:41.761636,2023-11-29 20:39:42.023476,0 days 00:00:00.261840,0,1.6098281404213342,48,WMA,1.5768523118322149,21,15,21,2,5,0,3,70,2,FAIL
177,0.12972187864589924,0.02703485364746836,0.04339914379300296,2023-11-29 20:39:42.025892,2023-11-29 20:39:42.289042,0 days 00:00:00.263150,0,2.3313187723219206,24,WMA,2.5573719482415207,13,14,20,1,4,1,4,70,2,COMPLETE
178,0.4648434887530527,0.489297710680262,0.07532995123642636,2023-11-29 20:39:42.290039,2023-11-29 20:39:42.559648,0 days 00:00:00.269609,2,2.494551052365515,44,WMA,2.0837492581439623,43,16,19,1,4,2,4,84,2,COMPLETE
179,0.5733839023758834,0.29403516673245583,0.942251059761141,2023-11-29 20:39:42.559648,2023-11-29 20:39:42.840046,0 days 00:00:00.280398,1,1.0915083230429206,59,EMA,2.6645735473248227,57,13,22,0,5,2,4,70,2,COMPLETE
180,0.28416002224375025,0.12231372285228069,0.22158803539172595,2023-11-29 20:39:42.841043,2023-11-29 20:39:43.107500,0 days 00:00:00.266457,0,2.3313187723219206,22,WMA,1.989829617387186,44,14,20,1,5,1,3,81,2,COMPLETE
181,,,,2023-11-29 20:39:43.108497,2023-11-29 20:39:43.372852,0 days 00:00:00.264355,2,2.3400612551358906,37,WMA,1.658558694329506,52,14,26,2,5,1,3,70,2,FAIL
182,,,,2023-11-29 20:39:43.374816,2023-11-29 20:39:43.628766,0 days 00:00:00.253950,1,2.063997268779673,16,SMA,1.8462851731818422,59,20,11,2,5,2,3,74,2,FAIL
183,0.2708077210510676,0.06769168269175316,0.2292771801897696,2023-11-29 20:39:43.631757,2023-11-29 20:39:43.908344,0 days 00:00:00.276587,0,1.0915083230429206,22,EMA,2.8444663661310803,57,13,22,0,4,2,4,70,2,COMPLETE
184,,,,2023-11-29 20:39:43.910306,2023-11-29 20:39:44.171070,0 days 00:00:00.260764,2,1.6098281404213342,44,SMA,1.5768523118322149,25,11,28,1,4,2,3,83,2,FAIL
185,0.5404287306814917,1.6730943885899867,0.5312834130669899,2023-11-29 20:39:44.173034,2023-11-29 20:39:44.451169,0 days 00:00:00.278135,0,2.951718010125258,22,EMA,2.770570069085377,52,18,15,1,5,2,3,90,2,COMPLETE
186,0.18984655387473115,0.04002319816365821,0.0998743611145099,2023-11-29 20:39:44.452166,2023-11-29 20:39:44.723173,0 days 00:00:00.271007,0,1.6098281404213342,11,SMA,2.0837492581439623,24,16,21,2,4,1,4,84,2,COMPLETE
187,0.21109820123080486,0.05092076965535299,0.12484319789649106,2023-11-29 20:39:44.724171,2023-11-29 20:39:44.990327,0 days 00:00:00.266156,0,1.8511833960659367,17,WMA,2.8712708433722685,52,14,18,2,4,2,5,88,2,COMPLETE
188,,,,2023-11-29 20:39:44.991339,2023-11-29 20:39:45.274668,0 days 00:00:00.283329,0,2.650856465541163,13,SMA,2.389270417607287,43,7,24,1,4,0,5,81,2,FAIL
189,0.5992068226574204,1.9578045928550951,0.6148502450839476,2023-11-29 20:39:45.276631,2023-11-29 20:39:45.532605,0 days 00:00:00.255974,1,2.951718010125258,22,EMA,2.770570069085377,52,13,30,0,4,1,4,76,2,COMPLETE
190,0.7416814211738486,2.824370830772838,0.8823581940777868,2023-11-29 20:39:45.534563,2023-11-29 20:39:45.800527,0 days 00:00:00.265964,2,2.650856465541163,13,WMA,2.5551208924133264,43,7,19,0,4,2,3,87,2,COMPLETE
191,-0.5747859735725082,-0.19554561530266226,-0.06535410920035972,2023-11-29 20:39:45.801527,2023-11-29 20:39:46.062957,0 days 00:00:00.261430,2,2.063997268779673,56,SMA,2.6645735473248227,59,11,18,1,5,0,5,81,2,COMPLETE
192,-0.055782323477792536,-0.06252712690136487,-0.028813048558202183,2023-11-29 20:39:46.064916,2023-11-29 20:39:46.333807,0 days 00:00:00.268891,2,1.8417136568615844,59,SMA,2.6645735473248227,44,11,20,2,5,1,4,85,2,COMPLETE
193,0.30104421693775124,0.09014121226321974,0.28735891099455757,2023-11-29 20:39:46.334808,2023-11-29 20:39:46.614451,0 days 00:00:00.279643,0,1.0915083230429206,26,SMA,2.8444663661310803,18,13,19,0,5,1,3,90,2,COMPLETE
194,0.305026707956389,0.20150321499860674,0.2577891931778666,2023-11-29 20:39:46.615447,2023-11-29 20:39:46.884282,0 days 00:00:00.268835,0,2.3400612551358906,11,SMA,2.6853282202082984,35,18,26,1,4,2,3,84,2,COMPLETE
195,0.19683343053944657,0.10400192516520304,0.04398111109006379,2023-11-29 20:39:46.885280,2023-11-29 20:39:47.150772,0 days 00:00:00.265492,0,2.1917134912915017,44,WMA,2.461669286257499,20,11,21,2,5,2,5,89,2,COMPLETE
196,,,,2023-11-29 20:39:47.151770,2023-11-29 20:39:47.402678,0 days 00:00:00.250908,2,2.950071746763796,60,WMA,2.880840708578582,43,7,10,0,5,0,5,72,2,FAIL
197,0.4775077470881926,0.1740244993782821,0.2468928355637739,2023-11-29 20:39:47.404673,2023-11-29 20:39:47.655190,0 days 00:00:00.250517,1,1.921125771932915,23,EMA,1.5768523118322149,24,16,30,2,3,0,4,76,2,COMPLETE
198,0.9357344632148448,0.7132888418638699,0.7950931118582144,2023-11-29 20:39:47.656191,2023-11-29 20:39:47.918000,0 days 00:00:00.261809,0,2.3313187723219206,24,SMA,2.5573719482415207,26,7,10,1,4,1,5,71,2,COMPLETE
199,0.2688659329988219,0.13706098093029434,0.22100851558248918,2023-11-29 20:39:47.918997,2023-11-29 20:39:48.204800,0 days 00:00:00.285803,0,1.0915083230429206,59,EMA,2.8444663661310803,19,18,22,2,5,2,4,70,2,COMPLETE
200,,,,2023-11-29 20:39:48.205798,2023-11-29 20:39:48.486115,0 days 00:00:00.280317,0,1.6098281404213342,59,EMA,1.5768523118322149,33,16,22,2,5,2,4,90,2,FAIL
201,0.11878614122597532,0.0627228982924043,0.017143114174131995,2023-11-29 20:39:48.487622,2023-11-29 20:39:48.758530,0 days 00:00:00.270908,1,1.9874458725278912,56,SMA,2.770570069085377,59,12,24,1,5,1,5,74,2,COMPLETE
202,0.9249344496789051,1.2217983758413578,0.3012885852899292,2023-11-29 20:39:48.759564,2023-11-29 20:39:49.025555,0 days 00:00:00.265991,0,1.921125771932915,22,WMA,1.4219454540065912,52,18,17,1,5,1,3,76,2,COMPLETE
203,-0.08436839973165068,-0.0670843351147697,-0.15763102885216881,2023-11-29 20:39:49.025555,2023-11-29 20:39:49.328273,0 days 00:00:00.302718,1,1.0915083230429206,45,EMA,2.8442984714059385,16,13,24,2,3,0,5,85,3,COMPLETE
204,-0.296199711227529,-0.1188967146701092,-0.050427304867054656,2023-11-29 20:39:49.329270,2023-11-29 20:39:49.586319,0 days 00:00:00.257049,0,2.951718010125258,22,WMA,2.8712708433722685,52,18,15,1,5,2,5,90,3,COMPLETE
205,0.02243617317080603,-0.03896846777976967,-0.0893538154347911,2023-11-29 20:39:49.587321,2023-11-29 20:39:49.861187,0 days 00:00:00.273866,2,1.0915083230429206,45,SMA,2.8444663661310803,52,7,22,2,5,1,4,84,3,COMPLETE
206,-0.5349775410968529,-0.19962711481575687,-0.11270509945862343,2023-11-29 20:39:49.862488,2023-11-29 20:39:50.116900,0 days 00:00:00.254412,2,2.494551052365515,11,SMA,2.0837492581439623,25,16,26,1,4,2,4,73,3,COMPLETE
207,0.21945657094110385,0.03879004509219032,0.10902595994092124,2023-11-29 20:39:50.118182,2023-11-29 20:39:50.393831,0 days 00:00:00.275649,2,1.0915083230429206,26,SMA,2.6645735473248227,18,13,19,0,5,2,4,70,3,COMPLETE
208,0.3872796573104746,0.1686302400900625,0.07997452600337027,2023-11-29 20:39:50.394862,2023-11-29 20:39:50.654362,0 days 00:00:00.259500,0,2.3400612551358906,22,WMA,1.658558694329506,52,18,12,1,3,2,3,84,3,COMPLETE
209,0.2515672656759081,0.07087082465069576,0.19626743039896524,2023-11-29 20:39:50.655358,2023-11-29 20:39:50.918056,0 days 00:00:00.262698,0,1.0915083230429206,59,EMA,2.8444663661310803,57,15,22,2,5,2,4,70,3,COMPLETE
210,0.48690548696500074,0.3902543634102327,0.5123441123415184,2023-11-29 20:39:50.919059,2023-11-29 20:39:51.187787,0 days 00:00:00.268728,0,1.6098281404213342,53,EMA,2.6257609503911965,34,5,26,2,5,1,3,83,3,COMPLETE
211,0.2702405784154427,0.07031732807202547,0.229039110704055,2023-11-29 20:39:51.188784,2023-11-29 20:39:51.459078,0 days 00:00:00.270294,0,1.0915083230429206,22,SMA,2.8444663661310803,57,13,24,2,5,1,4,70,3,COMPLETE
212,0.7188881768693233,1.221271468554879,0.8719639992717501,2023-11-29 20:39:51.460043,2023-11-29 20:39:51.708683,0 days 00:00:00.248640,1,2.2639817842766536,18,EMA,2.6645735473248227,57,13,22,0,5,2,4,70,3,COMPLETE
213,-0.23868264237444817,-0.10142650766243284,-0.08087754763648249,2023-11-29 20:39:51.709680,2023-11-29 20:39:52.022338,0 days 00:00:00.312658,2,2.3313187723219206,44,WMA,2.5573719482415207,52,11,21,0,5,2,3,73,3,COMPLETE
214,0.5643180997659302,0.9830553302999117,0.19136796750658702,2023-11-29 20:39:52.023341,2023-11-29 20:39:52.302526,0 days 00:00:00.279185,2,2.3313187723219206,11,WMA,1.658558694329506,52,14,26,2,4,1,4,84,3,COMPLETE
215,,,,2023-11-29 20:39:52.304487,2023-11-29 20:39:52.570529,0 days 00:00:00.266042,1,2.3400612551358906,53,WMA,2.2185585892473205,52,5,30,2,4,1,4,90,3,FAIL
216,,,,2023-11-29 20:39:52.571427,2023-11-29 20:39:52.846439,0 days 00:00:00.275012,2,2.507061906283913,60,SMA,2.6853282202082984,26,7,10,2,4,0,3,72,3,FAIL
217,0.11238092224588886,0.02736454550081468,0.030068780447891328,2023-11-29 20:39:52.848436,2023-11-29 20:39:53.114196,0 days 00:00:00.265760,0,2.3313187723219206,24,WMA,1.5768523118322149,24,17,26,0,4,1,3,71,3,COMPLETE
