number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,system_attrs_nsga2:generation,state
128,2.1618463445733287,1.5313633957014614,3.4142935621298616,38.095238095238095,2023-12-06 10:18:52.425773,2023-12-06 10:18:52.747650,0 days 00:00:00.321877,2.8492953626346305,68,20,52,2,COMPLETE
129,3.5352142993832647,1.6596039765100208,15.032885251635893,45.45454545454545,2023-12-06 10:18:52.748405,2023-12-06 10:18:52.944201,0 days 00:00:00.195796,2.4643552186425226,20,16,68,2,COMPLETE
130,-0.4931412149285055,0.857717785015946,-0.9114869427360471,45.45454545454545,2023-12-06 10:18:52.944900,2023-12-06 10:18:53.151507,0 days 00:00:00.206607,2.979373735449533,68,44,192,2,COMPLETE
131,2.328327515072738,1.7757212217011074,10.577011115494967,40.476190476190474,2023-12-06 10:18:53.152331,2023-12-06 10:18:53.354039,0 days 00:00:00.201708,2.5338040278789333,32,72,48,2,COMPLETE
132,-1.430410116741977,0.766151727505346,-2.2390719623094806,31.521739130434785,2023-12-06 10:18:53.354918,2023-12-06 10:18:53.567170,0 days 00:00:00.212252,1.8425399155980349,40,72,184,2,COMPLETE
133,0.8727605653412838,1.1715985327462588,1.7996557013794987,52.27272727272727,2023-12-06 10:18:53.567990,2023-12-06 10:18:53.766095,0 days 00:00:00.198105,2.384201283760172,36,16,192,2,COMPLETE
134,3.1387188246208986,1.8083434665409877,9.715506779571243,41.17647058823529,2023-12-06 10:18:53.766821,2023-12-06 10:18:53.957978,0 days 00:00:00.191157,2.6791650985070152,32,16,116,2,COMPLETE
135,-2.82180891498457,0.6562669520458752,-2.268840193738676,30.630630630630627,2023-12-06 10:18:53.958741,2023-12-06 10:18:54.155713,0 days 00:00:00.196972,1.8092044070590108,48,56,76,2,COMPLETE
136,3.9898479357292698,2.3236511827031205,20.24055878100403,45.83333333333333,2023-12-06 10:18:54.156460,2023-12-06 10:18:54.346883,0 days 00:00:00.190423,2.0700231067001282,48,8,124,2,COMPLETE
137,1.4884341815857594,1.2057794499266374,3.4424232255209355,40.0,2023-12-06 10:18:54.347711,2023-12-06 10:18:54.545172,0 days 00:00:00.197461,1.9016634927184994,52,8,120,2,COMPLETE
138,3.0489275935100926,1.60143760637868,11.86809724518449,44.44444444444444,2023-12-06 10:18:54.545898,2023-12-06 10:18:54.737505,0 days 00:00:00.191607,2.0620381477326606,20,8,92,2,COMPLETE
139,0.6139136617636922,1.1684066638616604,1.513944049842956,48.484848484848484,2023-12-06 10:18:54.738206,2023-12-06 10:18:54.934645,0 days 00:00:00.196439,2.382585511359364,72,24,200,2,COMPLETE
140,2.7312074559296207,1.84472903371385,8.058033359427728,41.46341463414634,2023-12-06 10:18:54.935480,2023-12-06 10:18:55.129041,0 days 00:00:00.193561,2.430076723243317,68,16,116,2,COMPLETE
141,0.04969130137910802,0.9744876212998659,-0.10831861842505147,50.0,2023-12-06 10:18:55.129741,2023-12-06 10:18:55.326268,0 days 00:00:00.196527,2.4593229526025797,36,60,144,2,COMPLETE
142,2.2945911713442007,1.8303599781018054,6.817449901875487,42.10526315789473,2023-12-06 10:18:55.327218,2023-12-06 10:18:55.520070,0 days 00:00:00.192852,2.5338040278789333,64,16,180,2,COMPLETE
143,1.2408136631587485,1.3573404081484286,2.336258727018379,44.44444444444444,2023-12-06 10:18:55.520803,2023-12-06 10:18:55.720652,0 days 00:00:00.199849,2.735074959919584,60,60,156,2,COMPLETE
144,0.5346032232176166,1.0820171649044108,0.8400014140360426,41.7910447761194,2023-12-06 10:18:55.721597,2023-12-06 10:18:55.914726,0 days 00:00:00.193129,1.5792154786473716,64,72,160,2,COMPLETE
145,3.1621907752653757,2.15184673887424,9.854418156638284,47.72727272727273,2023-12-06 10:18:55.915466,2023-12-06 10:18:56.102947,0 days 00:00:00.187481,2.467182800438116,52,16,160,2,COMPLETE
146,3.774694900378178,2.4527193120737185,15.54239271968645,42.5,2023-12-06 10:18:56.103669,2023-12-06 10:18:56.291279,0 days 00:00:00.187610,2.2437881877707504,68,16,84,2,COMPLETE
147,1.1541553587090119,1.2366517504210017,2.5563257607247305,41.30434782608695,2023-12-06 10:18:56.292057,2023-12-06 10:18:56.478182,0 days 00:00:00.186125,2.772720638738303,36,32,152,2,COMPLETE
148,-2.018078449734146,0.536672522700227,-2.658659254334716,33.33333333333333,2023-12-06 10:18:56.478876,2023-12-06 10:18:56.669283,0 days 00:00:00.190407,2.772720638738303,36,60,16,2,COMPLETE
149,2.5340290903697267,1.8193707349898478,5.871643543619609,46.51162790697674,2023-12-06 10:18:56.670061,2023-12-06 10:18:56.856245,0 days 00:00:00.186184,2.652695926980966,68,16,44,2,COMPLETE
150,1.5456828975307386,1.1947608335652777,5.604804512231394,34.50704225352113,2023-12-06 10:18:56.856969,2023-12-06 10:18:57.041747,0 days 00:00:00.184778,1.9699461986003786,20,24,92,2,COMPLETE
151,2.575685044909844,2.067959122725433,12.639107042437146,44.89795918367347,2023-12-06 10:18:57.042389,2023-12-06 10:18:57.228681,0 days 00:00:00.186292,2.384201283760172,24,60,192,2,COMPLETE
152,-2.0181023530702604,0.6364053301426142,-2.3644087633263884,32.142857142857146,2023-12-06 10:18:57.229404,2023-12-06 10:18:57.418234,0 days 00:00:00.188830,2.218586931814867,36,60,84,2,COMPLETE
153,3.6422247277606274,2.1099056388416177,19.417262689493903,50.0,2023-12-06 10:18:57.418955,2023-12-06 10:18:57.631124,0 days 00:00:00.212169,2.3643896537866977,24,16,144,3,COMPLETE
154,1.7770377439451561,1.339595769049842,3.0614139067535104,37.735849056603776,2023-12-06 10:18:57.631833,2023-12-06 10:18:57.818703,0 days 00:00:00.186870,2.659394486726276,44,8,124,3,COMPLETE
155,0.9875392106415043,1.3396260483335891,2.172095084675001,35.483870967741936,2023-12-06 10:18:57.819409,2023-12-06 10:18:58.004437,0 days 00:00:00.185028,2.467182800438116,64,60,192,3,COMPLETE
156,3.8422505454397564,2.293100977520045,18.05320989464397,46.808510638297875,2023-12-06 10:18:58.005157,2023-12-06 10:18:58.189973,0 days 00:00:00.184816,2.467182800438116,48,16,120,3,COMPLETE
157,,,,,2023-12-06 10:18:58.190618,2023-12-06 10:18:58.375737,0 days 00:00:00.185119,2.5338040278789333,32,4,4,3,FAIL
158,2.0622702633116172,1.4867925167262652,6.853569735523631,37.28813559322034,2023-12-06 10:18:58.376678,2023-12-06 10:18:58.560531,0 days 00:00:00.183853,2.645059715201972,20,64,92,3,COMPLETE
159,-1.2545925238115985,0.7211667385712112,-2.6826020361031473,33.33333333333333,2023-12-06 10:18:58.561205,2023-12-06 10:18:58.748971,0 days 00:00:00.187766,2.297274411761675,24,60,44,3,COMPLETE
160,0.49099752357728993,1.5368550078191134,0.7341803190804959,39.130434782608695,2023-12-06 10:18:58.749799,2023-12-06 10:18:58.934642,0 days 00:00:00.184843,2.0326706262494256,60,60,44,3,COMPLETE
161,3.1021837543107638,1.87748255081752,10.772610980775701,50.0,2023-12-06 10:18:58.935306,2023-12-06 10:18:59.118733,0 days 00:00:00.183427,2.8834745634020846,68,8,92,3,COMPLETE
162,1.8332866479234935,1.3197538815993743,4.309019988204125,42.10526315789473,2023-12-06 10:18:59.119408,2023-12-06 10:18:59.304520,0 days 00:00:00.185112,2.5338040278789333,20,24,48,3,COMPLETE
163,2.2892265827738587,1.4620680003161697,6.687711828058264,43.83561643835616,2023-12-06 10:18:59.305273,2023-12-06 10:18:59.489818,0 days 00:00:00.184545,2.8373466755769097,24,24,52,3,COMPLETE
164,4.073372538773976,2.622076384521001,17.06172316223096,40.909090909090914,2023-12-06 10:18:59.490588,2023-12-06 10:18:59.678051,0 days 00:00:00.187463,2.5971245594065326,56,4,124,3,COMPLETE
165,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:18:59.678777,2023-12-06 10:18:59.865588,0 days 00:00:00.186811,2.467182800438116,48,8,160,3,COMPLETE
166,3.3657466065361197,1.8995213307937613,17.279635240180934,48.4375,2023-12-06 10:18:59.866241,2023-12-06 10:19:00.052616,0 days 00:00:00.186375,2.652695926980966,24,16,124,3,COMPLETE
167,1.125521973761622,1.1675483442857693,1.7768352675843746,37.878787878787875,2023-12-06 10:19:00.053301,2023-12-06 10:19:00.240747,0 days 00:00:00.187446,2.5338040278789333,32,4,56,3,COMPLETE
168,2.5743623789721983,1.5627521692621609,12.846165671864755,43.20987654320987,2023-12-06 10:19:00.241412,2023-12-06 10:19:00.442376,0 days 00:00:00.200964,1.805145007153141,68,16,124,3,COMPLETE
169,2.604860910613435,1.6069856075725868,5.88529189599624,37.5,2023-12-06 10:19:00.443172,2023-12-06 10:19:00.631446,0 days 00:00:00.188274,2.0700231067001282,40,8,132,3,COMPLETE
170,1.1767974001001482,1.2805279843350998,2.075707508641264,40.476190476190474,2023-12-06 10:19:00.632184,2023-12-06 10:19:00.818416,0 days 00:00:00.186232,2.5338040278789333,40,16,180,3,COMPLETE
171,1.4459666414232493,1.3866938798689845,3.241408764671459,53.84615384615385,2023-12-06 10:19:00.819129,2023-12-06 10:19:01.010503,0 days 00:00:00.191374,2.8834745634020846,48,56,156,3,COMPLETE
172,3.648680080067538,2.2013564774910894,15.529513302333305,44.89795918367347,2023-12-06 10:19:01.011222,2023-12-06 10:19:01.196218,0 days 00:00:00.184996,2.467182800438116,48,4,160,3,COMPLETE
173,2.1118592649727512,1.6441063861042946,5.961416184349295,35.55555555555556,2023-12-06 10:19:01.196973,2023-12-06 10:19:01.385129,0 days 00:00:00.188156,2.609381161469427,52,32,112,3,COMPLETE
174,-0.42283287530725794,0.8757513183736758,-0.9603880120423992,35.61643835616438,2023-12-06 10:19:01.385992,2023-12-06 10:19:01.569954,0 days 00:00:00.183962,2.5338040278789333,12,36,156,3,COMPLETE
175,3.0359017765382945,1.701572407816324,8.852241352553262,38.18181818181819,2023-12-06 10:19:01.570651,2023-12-06 10:19:01.754163,0 days 00:00:00.183512,2.0620381477326606,32,16,92,3,COMPLETE
176,3.0578595491482616,2.0971458505420895,9.877021662660404,42.10526315789473,2023-12-06 10:19:01.754906,2023-12-06 10:19:01.942036,0 days 00:00:00.187130,2.2437881877707504,68,16,144,3,COMPLETE
177,2.8505221776387755,1.8695927509266066,9.256742170589877,36.17021276595745,2023-12-06 10:19:01.943018,2023-12-06 10:19:02.135117,0 days 00:00:00.192099,2.467182800438116,52,28,92,3,COMPLETE
178,0.7174207757317376,1.1702546895432768,1.0955669480966312,50.0,2023-12-06 10:19:02.135806,2023-12-06 10:19:02.324045,0 days 00:00:00.188239,2.5971245594065326,68,64,144,3,COMPLETE
179,1.6595406478574206,1.4175267342442357,4.066060746765387,43.859649122807014,2023-12-06 10:19:02.324971,2023-12-06 10:19:02.514616,0 days 00:00:00.189645,2.735074959919584,20,20,212,3,COMPLETE
180,3.6641512296355363,2.1744904876155053,14.161202097857634,41.30434782608695,2023-12-06 10:19:02.515315,2023-12-06 10:19:02.703215,0 days 00:00:00.187900,2.2437881877707504,52,8,124,3,COMPLETE
181,1.6248231014583352,1.5219469518283404,3.3040399004901086,34.21052631578947,2023-12-06 10:19:02.704049,2023-12-06 10:19:03.048645,0 days 00:00:00.344596,2.652695926980966,68,24,124,3,COMPLETE
182,1.1027237012551845,1.231856521290473,2.3214871729424487,46.51162790697674,2023-12-06 10:19:03.049503,2023-12-06 10:19:03.247117,0 days 00:00:00.197614,2.412082420201091,36,8,192,3,COMPLETE
183,2.39134822760044,1.6190904565338442,8.45896293173478,42.592592592592595,2023-12-06 10:19:03.247875,2023-12-06 10:19:03.446205,0 days 00:00:00.198330,2.2437881877707504,28,60,112,3,COMPLETE
184,1.2605250771556646,1.36060873875479,2.6585881095077557,47.22222222222222,2023-12-06 10:19:03.447084,2023-12-06 10:19:03.639004,0 days 00:00:00.191920,2.441454959051132,64,48,144,3,COMPLETE
185,2.5340290903697267,1.8193707349898478,5.871643543619609,46.51162790697674,2023-12-06 10:19:03.639665,2023-12-06 10:19:03.832021,0 days 00:00:00.192356,2.652695926980966,68,16,44,3,COMPLETE
186,3.1641961687469684,2.071466655362306,11.976881405984534,42.5,2023-12-06 10:19:03.832794,2023-12-06 10:19:04.023349,0 days 00:00:00.190555,2.8834745634020846,68,8,120,3,COMPLETE
187,0.673265046685453,1.1531191436548778,1.4135247831039643,47.5,2023-12-06 10:19:04.024084,2023-12-06 10:19:04.215437,0 days 00:00:00.191353,2.609381161469427,44,68,204,3,COMPLETE
188,-0.046867290821234336,0.9466742362773527,-0.28965393054718,48.717948717948715,2023-12-06 10:19:04.216121,2023-12-06 10:19:04.413797,0 days 00:00:00.197676,2.234562618800011,36,60,192,3,COMPLETE
189,2.194686609435634,1.55449302523975,5.034001185207238,42.857142857142854,2023-12-06 10:19:04.414543,2023-12-06 10:19:04.606948,0 days 00:00:00.192405,2.0700231067001282,68,8,84,3,COMPLETE
190,1.1447283546727294,1.295068434337011,2.203027179877169,37.77777777777778,2023-12-06 10:19:04.607927,2023-12-06 10:19:04.797783,0 days 00:00:00.189856,2.735074959919584,52,60,116,3,COMPLETE
191,2.784424084852134,1.7661220557874922,10.322812768200798,42.3728813559322,2023-12-06 10:19:04.798432,2023-12-06 10:19:04.989392,0 days 00:00:00.190960,2.659394486726276,24,60,92,3,COMPLETE
192,0.002887265966733275,0.9673900026607648,-0.25985433369845506,36.84210526315789,2023-12-06 10:19:04.990169,2023-12-06 10:19:05.179216,0 days 00:00:00.189047,2.5338040278789333,32,64,48,3,COMPLETE
193,1.4259582330524643,1.3203254559423119,3.843422766331158,41.935483870967744,2023-12-06 10:19:05.179858,2023-12-06 10:19:05.378617,0 days 00:00:00.198759,2.5338040278789333,16,60,180,3,COMPLETE
194,3.970199246733251,2.1055454752474994,10.84431583497827,34.090909090909086,2023-12-06 10:19:05.379432,2023-12-06 10:19:05.579853,0 days 00:00:00.200421,2.5338040278789333,64,16,72,3,COMPLETE
195,,,,,2023-12-06 10:19:05.580626,2023-12-06 10:19:05.778440,0 days 00:00:00.197814,2.8773843665453835,4,68,160,3,FAIL
196,1.9365704671920219,1.5805262426418716,5.153975358778388,51.11111111111111,2023-12-06 10:19:05.779593,2023-12-06 10:19:05.973500,0 days 00:00:00.193907,2.9514082007134745,32,8,180,3,COMPLETE
197,3.558033247413813,2.3684436523051966,12.510244535016673,48.717948717948715,2023-12-06 10:19:05.974203,2023-12-06 10:19:06.169229,0 days 00:00:00.195026,2.656706060415115,68,4,112,3,COMPLETE
198,3.3365921884984946,2.062811306950762,11.053607922573828,43.18181818181818,2023-12-06 10:19:06.170272,2023-12-06 10:19:06.368266,0 days 00:00:00.197994,2.1103089379774103,56,16,124,3,COMPLETE
199,-0.48851311078137816,0.8676102195588623,-1.0251748584956843,31.25,2023-12-06 10:19:06.368962,2023-12-06 10:19:06.567516,0 days 00:00:00.198554,2.1209013575290694,32,36,12,3,COMPLETE
200,1.0917577146396051,1.2845230945838775,2.8228600922437144,43.58974358974359,2023-12-06 10:19:06.568304,2023-12-06 10:19:06.762609,0 days 00:00:00.194305,2.735074959919584,44,60,180,3,COMPLETE
201,-1.9169849182302288,0.7211800895617453,-1.9994540956304256,42.857142857142854,2023-12-06 10:19:06.763312,2023-12-06 10:19:06.950404,0 days 00:00:00.187092,1.738128124495367,48,24,200,3,COMPLETE
202,2.3253774915179473,1.9341462286108695,7.82805452874332,48.484848484848484,2023-12-06 10:19:06.951045,2023-12-06 10:19:07.139698,0 days 00:00:00.188653,2.8834745634020846,56,48,176,3,COMPLETE
203,1.4948264548553163,1.5145648548427992,3.6449032090432163,41.17647058823529,2023-12-06 10:19:07.140374,2023-12-06 10:19:07.332232,0 days 00:00:00.191858,2.735074959919584,56,52,212,3,COMPLETE
204,2.3839845064042753,1.341956671708738,8.002292423225192,36.36363636363637,2023-12-06 10:19:07.332971,2023-12-06 10:19:07.528769,0 days 00:00:00.195798,1.8482102560444251,32,8,124,3,COMPLETE
205,3.462125804048879,2.0821095447358227,11.258013839144136,38.297872340425535,2023-12-06 10:19:07.529476,2023-12-06 10:19:07.745205,0 days 00:00:00.215729,2.4643552186425226,52,16,112,4,COMPLETE
206,4.351536777584405,2.4267457469583165,20.01496705000561,43.47826086956522,2023-12-06 10:19:07.745924,2023-12-06 10:19:07.932464,0 days 00:00:00.186540,2.2437881877707504,56,16,84,4,COMPLETE
207,3.41155859375428,2.0372634157659704,11.527566534448857,36.0,2023-12-06 10:19:07.933180,2023-12-06 10:19:08.120826,0 days 00:00:00.187646,2.2437881877707504,52,16,92,4,COMPLETE
208,3.5352142993832647,1.6596039765100208,15.032885251635893,45.45454545454545,2023-12-06 10:19:08.121532,2023-12-06 10:19:08.310235,0 days 00:00:00.188703,2.4643552186425226,20,16,68,4,COMPLETE
209,-0.7683377775161803,0.847670901932056,-1.7458480515032724,24.444444444444443,2023-12-06 10:19:08.311150,2023-12-06 10:19:08.504266,0 days 00:00:00.193116,1.735122777408456,72,60,84,4,COMPLETE
210,,,,,2023-12-06 10:19:08.504986,2023-12-06 10:19:08.705478,0 days 00:00:00.200492,2.652695926980966,4,60,124,4,FAIL
211,3.0677246127757947,1.9412879280235482,12.464073561205,36.0,2023-12-06 10:19:08.706877,2023-12-06 10:19:08.897533,0 days 00:00:00.190656,2.656706060415115,48,28,92,4,COMPLETE
212,1.8924973785945658,1.6064518605325735,6.248687753027097,50.0,2023-12-06 10:19:08.898201,2023-12-06 10:19:09.089096,0 days 00:00:00.190895,2.2388916767531253,52,8,200,4,COMPLETE
213,1.0095684903824211,1.2455234786508869,1.9328616739451407,39.62264150943396,2023-12-06 10:19:09.089755,2023-12-06 10:19:09.278413,0 days 00:00:00.188658,2.92795752543878,52,4,28,4,COMPLETE
214,1.4255185596952842,1.2767272183302516,4.330039824715184,39.285714285714285,2023-12-06 10:19:09.279115,2023-12-06 10:19:09.468145,0 days 00:00:00.189030,1.8482102560444251,56,44,120,4,COMPLETE
215,3.5352142993832647,1.6596039765100208,15.032885251635893,45.45454545454545,2023-12-06 10:19:09.468823,2023-12-06 10:19:09.659957,0 days 00:00:00.191134,2.4643552186425226,20,16,68,4,COMPLETE
216,4.1486973785655845,2.1561266155519085,24.24198636145823,46.96969696969697,2023-12-06 10:19:09.660737,2023-12-06 10:19:09.856822,0 days 00:00:00.196085,2.645059715201972,20,4,132,4,COMPLETE
217,2.2459002106239163,1.5354794876628033,7.399724691463993,46.15384615384615,2023-12-06 10:19:09.857532,2023-12-06 10:19:10.048787,0 days 00:00:00.191255,2.161016978623138,28,64,120,4,COMPLETE
218,-0.45913235356940363,0.9181082736524884,-1.029541769153407,38.23529411764706,2023-12-06 10:19:10.049747,2023-12-06 10:19:10.244057,0 days 00:00:00.194310,1.558103535126059,48,8,160,4,COMPLETE
219,1.528275610955652,1.5603972986294123,3.986350629728942,50.0,2023-12-06 10:19:10.244793,2023-12-06 10:19:10.440689,0 days 00:00:00.195896,2.652695926980966,56,60,212,4,COMPLETE
220,1.528275610955652,1.5603972986294123,3.986350629728942,50.0,2023-12-06 10:19:10.441667,2023-12-06 10:19:10.636976,0 days 00:00:00.195309,2.2437881877707504,56,60,212,4,COMPLETE
221,0.673265046685453,1.1531191436548778,1.4135247831039643,47.5,2023-12-06 10:19:10.637699,2023-12-06 10:19:10.830272,0 days 00:00:00.192573,2.609381161469427,44,68,204,4,COMPLETE
222,1.528914688504498,1.4587268630654777,3.6460681561442816,41.02564102564102,2023-12-06 10:19:10.831234,2023-12-06 10:19:11.024733,0 days 00:00:00.193499,2.2437881877707504,68,68,124,4,COMPLETE
223,1.5928402787299802,1.5025139214372256,4.536924207275802,35.714285714285715,2023-12-06 10:19:11.025412,2023-12-06 10:19:11.220459,0 days 00:00:00.195047,2.659394486726276,56,40,124,4,COMPLETE
224,4.163469021806837,2.764776555569574,23.10807930271251,51.06382978723404,2023-12-06 10:19:11.221154,2023-12-06 10:19:11.414590,0 days 00:00:00.193436,2.467182800438116,48,8,160,4,COMPLETE
225,0.8207282803763605,1.195816474919897,1.8421438584018754,51.28205128205128,2023-12-06 10:19:11.415451,2023-12-06 10:19:11.611658,0 days 00:00:00.196207,2.735074959919584,44,60,212,4,COMPLETE
226,-1.732907193329021,0.7085438776456199,-2.18332660439724,43.75,2023-12-06 10:19:11.612607,2023-12-06 10:19:11.804527,0 days 00:00:00.191920,1.5101532415576029,48,60,212,4,COMPLETE
227,3.5545096078813336,1.9812670700881136,9.842298052464614,38.59649122807017,2023-12-06 10:19:11.805193,2023-12-06 10:19:11.997540,0 days 00:00:00.192347,2.467182800438116,48,8,44,4,COMPLETE
228,3.5352142993832647,1.6596039765100208,15.032885251635893,45.45454545454545,2023-12-06 10:19:11.998415,2023-12-06 10:19:12.194010,0 days 00:00:00.195595,2.995500894740079,20,16,68,4,COMPLETE
229,2.3332847623642174,1.3575912987773078,7.294731106693128,38.53211009174312,2023-12-06 10:19:12.194779,2023-12-06 10:19:12.387361,0 days 00:00:00.192582,1.562001224969889,36,16,124,4,COMPLETE
230,2.4198130691339252,1.8813016100401807,6.217041396105629,30.76923076923077,2023-12-06 10:19:12.388201,2023-12-06 10:19:12.586115,0 days 00:00:00.197914,2.8834745634020846,60,28,124,4,COMPLETE
231,-1.705654865077893,0.5408400121817147,-2.0039785192193915,24.137931034482758,2023-12-06 10:19:12.587000,2023-12-06 10:19:12.914629,0 days 00:00:00.327629,2.652695926980966,68,44,28,4,COMPLETE
232,1.2637709361828577,1.3487846889035953,2.8581590486312667,32.5,2023-12-06 10:19:12.915627,2023-12-06 10:19:13.108640,0 days 00:00:00.193013,2.8834745634020846,68,64,84,4,COMPLETE
233,2.00946997916711,1.575600618981206,5.1371145740879145,33.33333333333333,2023-12-06 10:19:13.109367,2023-12-06 10:19:13.305349,0 days 00:00:00.195982,2.645059715201972,68,24,84,4,COMPLETE
234,0.83146398154694,1.0948332258252882,1.1324610194434803,34.5679012345679,2023-12-06 10:19:13.306158,2023-12-06 10:19:13.499823,0 days 00:00:00.193665,2.0594139071911814,12,8,120,4,COMPLETE
235,4.219139443037708,2.5098210720369796,18.20379803251727,46.808510638297875,2023-12-06 10:19:13.500604,2023-12-06 10:19:13.706023,0 days 00:00:00.205419,2.656706060415115,52,4,112,4,COMPLETE
