number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,params_OI_window_rank,params_OI_window_rank_MA,params_RV_period,params_RV_window,system_attrs_nsga2:generation,state
753,3.2226515124734174,2.7921665292237536,20.03147707010454,47.82608695652174,2023-12-05 23:56:29.120782,2023-12-05 23:56:29.323286,0 days 00:00:00.202504,2.9394641823700813,24,52,176,24,60,144,12,14,COMPLETE
754,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:56:29.324330,2023-12-05 23:56:29.528303,0 days 00:00:00.203973,2.9394641823700813,24,24,176,36,192,120,12,14,COMPLETE
755,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:29.529440,2023-12-05 23:56:29.742356,0 days 00:00:00.212916,2.095051337347122,24,20,176,32,192,120,12,14,COMPLETE
756,2.6380678642420774,2.3459646847318787,9.936247051610653,43.75,2023-12-05 23:56:29.743267,2023-12-05 23:56:29.948884,0 days 00:00:00.205617,2.095051337347122,52,20,168,32,168,120,12,14,COMPLETE
757,-1.6873272985642593,0.6557063255415773,-1.1865234367404407,25.217391304347824,2023-12-05 23:56:29.950080,2023-12-05 23:56:30.153425,0 days 00:00:00.203345,2.9394641823700813,24,44,20,36,12,144,12,14,COMPLETE
758,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:30.154415,2023-12-05 23:56:30.359734,0 days 00:00:00.205319,2.401566738515876,24,24,176,24,180,144,12,14,COMPLETE
759,,,,,2023-12-05 23:56:30.360740,2023-12-05 23:56:30.564709,0 days 00:00:00.203969,2.095051337347122,4,20,176,32,36,144,12,14,FAIL
760,1.3647771138670772,1.3274407362888359,2.8394773749833666,41.732283464566926,2023-12-05 23:56:30.565966,2023-12-05 23:56:30.770048,0 days 00:00:00.204082,2.095051337347122,24,24,176,36,36,216,24,14,COMPLETE
761,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:30.771036,2023-12-05 23:56:31.021062,0 days 00:00:00.250026,2.095051337347122,24,20,176,32,192,120,12,14,COMPLETE
762,2.9465602336388685,2.118745184191269,17.211411496418652,45.52845528455284,2023-12-05 23:56:31.022020,2023-12-05 23:56:31.235654,0 days 00:00:00.213634,2.095051337347122,24,24,108,36,60,144,12,14,COMPLETE
763,1.4705354747801247,1.418277416153771,4.438791020237195,47.74774774774775,2023-12-05 23:56:31.236560,2023-12-05 23:56:31.450208,0 days 00:00:00.213648,2.9074928790652366,24,20,176,32,60,96,12,14,COMPLETE
764,2.0693573608333113,1.901195136577836,5.73189318125146,48.10126582278481,2023-12-05 23:56:31.451336,2023-12-05 23:56:31.667710,0 days 00:00:00.216374,2.9394641823700813,44,24,176,44,36,144,12,14,COMPLETE
765,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:31.668652,2023-12-05 23:56:31.904539,0 days 00:00:00.235887,2.095051337347122,24,20,176,32,192,120,12,15,COMPLETE
766,0.7086548129614411,1.1684903427790945,1.1656316202235704,35.0,2023-12-05 23:56:31.905436,2023-12-05 23:56:32.107947,0 days 00:00:00.202511,2.095051337347122,24,20,84,12,120,24,12,15,COMPLETE
767,1.6216863098854482,1.7019729604999887,3.768445243992828,42.42424242424242,2023-12-05 23:56:32.109035,2023-12-05 23:56:32.317777,0 days 00:00:00.208742,2.095051337347122,52,72,176,32,120,144,12,15,COMPLETE
768,1.1266599075704418,1.354324317705378,2.5151141679991706,38.20224719101123,2023-12-05 23:56:32.318748,2023-12-05 23:56:32.524585,0 days 00:00:00.205837,2.7348814902385596,24,64,168,72,192,24,16,15,COMPLETE
769,2.523566519633852,2.559893503051276,8.902575769859867,52.94117647058824,2023-12-05 23:56:32.525497,2023-12-05 23:56:32.729950,0 days 00:00:00.204453,2.7348814902385596,24,64,168,32,192,24,32,15,COMPLETE
770,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:32.730899,2023-12-05 23:56:32.935006,0 days 00:00:00.204107,2.9096747558934286,24,20,176,44,48,144,12,15,COMPLETE
771,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:32.935911,2023-12-05 23:56:33.141737,0 days 00:00:00.205826,2.962882800725116,24,24,176,36,132,144,12,15,COMPLETE
772,1.0975718095007294,1.1708419880121834,2.8246498041048147,31.048387096774192,2023-12-05 23:56:33.142720,2023-12-05 23:56:33.363998,0 days 00:00:00.221278,1.5282843021829886,24,20,176,32,36,144,12,15,COMPLETE
773,0.5384193334068484,1.1390238957198595,0.8384350050544372,41.34615384615385,2023-12-05 23:56:33.365212,2023-12-05 23:56:33.576007,0 days 00:00:00.210795,2.9394641823700813,24,4,200,44,12,24,12,15,COMPLETE
774,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:33.577012,2023-12-05 23:56:33.789999,0 days 00:00:00.212987,2.12148810693098,24,24,176,44,132,144,12,15,COMPLETE
775,0.291438815372897,1.0525698386203988,0.22210516057896157,36.19047619047619,2023-12-05 23:56:33.791237,2023-12-05 23:56:34.000971,0 days 00:00:00.209734,2.095051337347122,24,64,176,32,192,144,32,15,COMPLETE
776,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:34.002141,2023-12-05 23:56:34.216957,0 days 00:00:00.214816,2.9394641823700813,24,20,176,36,12,120,12,15,COMPLETE
777,1.013773390827371,1.3032089248800613,2.1958160974855208,42.05607476635514,2023-12-05 23:56:34.218032,2023-12-05 23:56:34.421564,0 days 00:00:00.203532,2.095051337347122,24,8,176,64,84,24,12,15,COMPLETE
778,0.4918829781960616,1.0872023353992704,0.6221487953244168,36.885245901639344,2023-12-05 23:56:34.422576,2023-12-05 23:56:34.626073,0 days 00:00:00.203497,2.095051337347122,24,20,176,32,192,120,32,15,COMPLETE
779,-0.838890081900728,0.752734105220544,-1.04586773703208,39.285714285714285,2023-12-05 23:56:34.627073,2023-12-05 23:56:34.833007,0 days 00:00:00.205934,2.095051337347122,56,20,176,32,192,144,20,15,COMPLETE
780,1.7403242103089271,1.70776614101754,4.093208870985399,47.88732394366197,2023-12-05 23:56:34.834273,2023-12-05 23:56:35.067107,0 days 00:00:00.232834,2.7348814902385596,24,12,200,48,12,24,32,15,COMPLETE
781,2.187567144757826,1.7908227540542554,10.056674525363102,47.78761061946903,2023-12-05 23:56:35.068429,2023-12-05 23:56:35.285554,0 days 00:00:00.217125,2.1944578806050323,24,20,176,32,36,192,12,15,COMPLETE
782,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:35.286738,2023-12-05 23:56:35.502999,0 days 00:00:00.216261,2.095051337347122,24,20,176,36,12,144,12,15,COMPLETE
783,1.9155151506129366,1.6330732482582921,4.473498102012634,46.06741573033708,2023-12-05 23:56:35.504004,2023-12-05 23:56:35.929259,0 days 00:00:00.425255,2.095051337347122,44,12,176,32,36,144,12,15,COMPLETE
784,0.6143817443588256,1.33093025611984,1.437890448038591,49.2063492063492,2023-12-05 23:56:35.930172,2023-12-05 23:56:36.143842,0 days 00:00:00.213670,2.095051337347122,68,24,176,32,60,144,12,15,COMPLETE
785,1.6372491292203293,1.5355131668465225,6.131895267096284,45.13274336283185,2023-12-05 23:56:36.144799,2023-12-05 23:56:36.356029,0 days 00:00:00.211230,2.9394641823700813,24,20,176,36,96,168,16,15,COMPLETE
786,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:36.356979,2023-12-05 23:56:36.567372,0 days 00:00:00.210393,2.095051337347122,24,20,176,36,48,144,12,15,COMPLETE
787,2.495104496071784,2.28899176362594,10.06453899094319,48.75,2023-12-05 23:56:36.568361,2023-12-05 23:56:36.775943,0 days 00:00:00.207582,2.095051337347122,52,20,176,32,120,144,12,15,COMPLETE
788,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:36.776921,2023-12-05 23:56:36.982535,0 days 00:00:00.205614,2.095051337347122,24,24,176,36,36,144,12,15,COMPLETE
789,2.703446710447767,1.9881455872172693,15.145980423188572,41.80327868852459,2023-12-05 23:56:36.983438,2023-12-05 23:56:37.191755,0 days 00:00:00.208317,2.095051337347122,24,4,176,44,36,120,12,15,COMPLETE
790,-1.1261982490318974,0.6852484203847247,-1.2472716647168707,34.02061855670103,2023-12-05 23:56:37.192795,2023-12-05 23:56:37.398267,0 days 00:00:00.205472,2.24174210990946,24,64,60,32,192,48,20,15,COMPLETE
791,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:37.399187,2023-12-05 23:56:37.609006,0 days 00:00:00.209819,2.55297488573929,24,20,176,32,192,144,12,15,COMPLETE
792,2.1112660099018083,1.6577018017896124,7.655847065567947,38.333333333333336,2023-12-05 23:56:37.610055,2023-12-05 23:56:37.817996,0 days 00:00:00.207941,2.9394641823700813,24,20,104,32,180,144,40,15,COMPLETE
793,2.378884586083187,2.392585416977978,9.930174820787341,52.85714285714286,2023-12-05 23:56:37.818936,2023-12-05 23:56:38.026335,0 days 00:00:00.207399,2.095051337347122,52,36,176,32,120,144,12,15,COMPLETE
794,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:38.027194,2023-12-05 23:56:38.258226,0 days 00:00:00.231032,2.095051337347122,24,20,176,44,36,144,12,15,COMPLETE
795,0.7648381469385256,1.199991922286788,1.839878928838888,37.96296296296296,2023-12-05 23:56:38.259141,2023-12-05 23:56:38.466376,0 days 00:00:00.207235,2.9394641823700813,24,20,176,36,60,144,60,15,COMPLETE
796,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:38.467267,2023-12-05 23:56:38.674789,0 days 00:00:00.207522,2.505825690860534,24,20,176,36,12,144,12,15,COMPLETE
797,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:56:38.675837,2023-12-05 23:56:38.882157,0 days 00:00:00.206320,2.9394641823700813,24,44,176,36,96,144,12,15,COMPLETE
798,2.5535635029779904,2.0702235440688193,12.42278378886997,47.82608695652174,2023-12-05 23:56:38.883075,2023-12-05 23:56:39.092699,0 days 00:00:00.209624,2.095051337347122,24,20,176,32,120,216,12,15,COMPLETE
799,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:56:39.093676,2023-12-05 23:56:39.300721,0 days 00:00:00.207045,2.9394641823700813,24,24,176,72,216,120,12,15,COMPLETE
800,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:39.301615,2023-12-05 23:56:39.508594,0 days 00:00:00.206979,2.9394641823700813,24,20,176,36,12,144,12,15,COMPLETE
801,2.378884586083187,2.392585416977978,9.930174820787341,52.85714285714286,2023-12-05 23:56:39.509511,2023-12-05 23:56:39.718652,0 days 00:00:00.209141,2.095051337347122,52,36,176,32,144,144,12,15,COMPLETE
802,2.8544109349634366,1.899152131997894,11.14663779167321,38.80597014925373,2023-12-05 23:56:39.719717,2023-12-05 23:56:39.927940,0 days 00:00:00.208223,2.9394641823700813,24,16,84,36,60,216,12,15,COMPLETE
803,3.3492666040773944,2.870755261655355,21.635570544763272,51.041666666666664,2023-12-05 23:56:39.928851,2023-12-05 23:56:40.136990,0 days 00:00:00.208139,2.9394641823700813,24,44,176,36,192,120,12,15,COMPLETE
804,0.9588726971045612,1.2496071764237955,1.7853613485384994,34.84848484848485,2023-12-05 23:56:40.137958,2023-12-05 23:56:40.347586,0 days 00:00:00.209628,2.7348814902385596,12,24,200,72,72,144,12,15,COMPLETE
805,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:40.348687,2023-12-05 23:56:40.566520,0 days 00:00:00.217833,2.095051337347122,24,24,176,36,192,144,12,15,COMPLETE
806,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:40.567452,2023-12-05 23:56:40.773930,0 days 00:00:00.206478,2.896902002778937,24,20,176,32,12,144,12,15,COMPLETE
807,2.2151729002577465,2.2423495027505207,7.897088535691047,45.714285714285715,2023-12-05 23:56:40.774849,2023-12-05 23:56:40.986052,0 days 00:00:00.211203,2.9394641823700813,52,44,176,32,60,120,12,15,COMPLETE
808,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:40.987325,2023-12-05 23:56:41.195561,0 days 00:00:00.208236,2.095051337347122,24,24,176,44,36,144,12,15,COMPLETE
809,-0.46536483176925986,0.9061591538822461,-0.9381650093716392,30.18867924528302,2023-12-05 23:56:41.196637,2023-12-05 23:56:41.401593,0 days 00:00:00.204956,1.575324959108295,24,20,200,8,192,120,32,15,COMPLETE
810,3.2813794484791665,2.845057112686766,21.069610238759452,47.87234042553192,2023-12-05 23:56:41.402622,2023-12-05 23:56:41.611273,0 days 00:00:00.208651,2.9394641823700813,24,48,176,36,36,144,12,15,COMPLETE
811,1.0975718095007294,1.1708419880121834,2.8246498041048147,31.048387096774192,2023-12-05 23:56:41.612214,2023-12-05 23:56:41.821278,0 days 00:00:00.209064,1.8775160456193207,24,20,176,44,192,144,12,15,COMPLETE
812,0.3274841642647566,1.042292542940555,0.42925897485472486,34.375,2023-12-05 23:56:41.822141,2023-12-05 23:56:42.094322,0 days 00:00:00.272181,2.848446046846598,24,20,32,36,192,144,12,15,COMPLETE
813,3.1789691906707507,2.7016856153254336,18.236480927187856,51.02040816326531,2023-12-05 23:56:42.095467,2023-12-05 23:56:42.306458,0 days 00:00:00.210991,2.095051337347122,24,36,176,32,120,144,12,15,COMPLETE
814,3.1595101915165675,2.6856056743428356,19.67759664677402,49.494949494949495,2023-12-05 23:56:42.307410,2023-12-05 23:56:42.512492,0 days 00:00:00.205082,2.095051337347122,24,48,164,28,96,144,12,15,COMPLETE
815,1.4859334399402162,1.4550941131780848,5.142956920886191,39.31623931623932,2023-12-05 23:56:42.513439,2023-12-05 23:56:42.746805,0 days 00:00:00.233366,2.095051337347122,24,20,176,36,12,144,48,16,COMPLETE
816,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:42.747703,2023-12-05 23:56:42.959671,0 days 00:00:00.211968,2.095051337347122,24,20,176,32,180,120,12,16,COMPLETE
817,1.8524621051697148,2.1080616923993154,7.5023926816706235,45.83333333333333,2023-12-05 23:56:42.960622,2023-12-05 23:56:43.168420,0 days 00:00:00.207798,2.9096747558934286,68,20,176,44,192,120,12,16,COMPLETE
818,1.2278687979672127,1.233026490938153,3.4468110872854147,37.10691823899371,2023-12-05 23:56:43.169347,2023-12-05 23:56:43.376395,0 days 00:00:00.207048,2.383373594392944,24,20,36,32,192,120,12,16,COMPLETE
819,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:43.377346,2023-12-05 23:56:43.584565,0 days 00:00:00.207219,2.095051337347122,24,20,176,32,12,144,12,16,COMPLETE
820,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:43.585504,2023-12-05 23:56:43.792632,0 days 00:00:00.207128,2.9096747558934286,24,20,176,36,48,144,12,16,COMPLETE
821,2.1995903211375314,1.8169256074192057,8.956689526872367,44.166666666666664,2023-12-05 23:56:43.793559,2023-12-05 23:56:43.999148,0 days 00:00:00.205589,2.095051337347122,24,16,176,72,216,216,12,16,COMPLETE
822,2.541451552751177,1.7493209252860356,6.8165430549593555,40.0,2023-12-05 23:56:44.000131,2023-12-05 23:56:44.205632,0 days 00:00:00.205501,2.9394641823700813,52,20,68,48,120,120,12,16,COMPLETE
823,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:44.206563,2023-12-05 23:56:44.412959,0 days 00:00:00.206396,2.095051337347122,24,20,176,32,120,144,12,16,COMPLETE
824,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:44.413961,2023-12-05 23:56:44.624870,0 days 00:00:00.210909,2.095051337347122,24,20,176,32,60,144,12,16,COMPLETE
825,3.242551621399099,2.520409521329515,24.13500523132712,50.0,2023-12-05 23:56:44.625846,2023-12-05 23:56:44.830308,0 days 00:00:00.204462,2.095051337347122,24,24,168,36,12,144,12,16,COMPLETE
826,3.1924217365508945,2.068648406037352,21.346974317631673,41.04477611940299,2023-12-05 23:56:44.831237,2023-12-05 23:56:45.037164,0 days 00:00:00.205927,2.095051337347122,24,20,84,32,60,120,12,16,COMPLETE
827,2.7558563586160782,2.379351733997645,12.443987111710452,47.31182795698925,2023-12-05 23:56:45.038213,2023-12-05 23:56:45.249304,0 days 00:00:00.211091,2.7348814902385596,24,64,168,32,192,144,12,16,COMPLETE
828,-0.932376877559297,0.600330444178448,-0.968135441675007,41.37931034482759,2023-12-05 23:56:45.250222,2023-12-05 23:56:45.455525,0 days 00:00:00.205303,2.095051337347122,68,44,176,32,96,144,12,16,COMPLETE
829,1.996376811151523,1.8204508721647115,4.817963330181095,42.22222222222222,2023-12-05 23:56:45.456628,2023-12-05 23:56:45.661176,0 days 00:00:00.204548,2.4800655910541582,24,68,176,44,12,144,12,16,COMPLETE
830,2.5466593199703556,2.3155166376924767,10.279881278183455,49.382716049382715,2023-12-05 23:56:45.662363,2023-12-05 23:56:45.865328,0 days 00:00:00.202965,2.095051337347122,52,20,176,32,120,120,12,16,COMPLETE
831,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:45.866423,2023-12-05 23:56:46.071019,0 days 00:00:00.204596,2.095051337347122,24,20,176,36,204,120,12,16,COMPLETE
832,3.412979897529711,3.091175129180718,22.369890266687985,52.083333333333336,2023-12-05 23:56:46.071966,2023-12-05 23:56:46.274948,0 days 00:00:00.202982,2.095051337347122,24,44,176,32,192,144,12,16,COMPLETE
833,1.052079279612337,1.2620378127402203,2.165014669298605,39.31623931623932,2023-12-05 23:56:46.276064,2023-12-05 23:56:46.479414,0 days 00:00:00.203350,2.9394641823700813,24,20,108,64,192,24,12,16,COMPLETE
834,2.803276807443396,2.2634922173412244,9.773211812140147,46.391752577319586,2023-12-05 23:56:46.480429,2023-12-05 23:56:46.683460,0 days 00:00:00.203031,2.7348814902385596,24,64,168,36,60,120,12,16,COMPLETE
835,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:46.684404,2023-12-05 23:56:46.887252,0 days 00:00:00.202848,2.9394641823700813,24,20,176,32,36,120,12,16,COMPLETE
836,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:46.888223,2023-12-05 23:56:47.091706,0 days 00:00:00.203483,2.095051337347122,24,20,176,12,192,144,12,16,COMPLETE
837,2.187567144757826,1.7908227540542554,10.056674525363102,47.78761061946903,2023-12-05 23:56:47.092748,2023-12-05 23:56:47.299111,0 days 00:00:00.206363,2.505825690860534,24,20,176,32,12,192,12,16,COMPLETE
838,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:47.300069,2023-12-05 23:56:47.513208,0 days 00:00:00.213139,2.095051337347122,24,24,176,32,120,144,12,16,COMPLETE
839,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:47.514412,2023-12-05 23:56:47.718885,0 days 00:00:00.204473,2.9394641823700813,24,20,176,32,36,120,12,16,COMPLETE
840,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:47.720067,2023-12-05 23:56:47.922424,0 days 00:00:00.202357,2.316801083709228,24,20,176,16,204,120,12,16,COMPLETE
841,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:47.923376,2023-12-05 23:56:48.125752,0 days 00:00:00.202376,2.095051337347122,24,20,176,32,216,120,12,16,COMPLETE
842,2.790394043862169,2.3371909124322574,13.611460639126754,45.744680851063826,2023-12-05 23:56:48.126689,2023-12-05 23:56:48.328163,0 days 00:00:00.201474,2.9096747558934286,24,64,164,44,48,144,12,16,COMPLETE
843,2.1040869751818705,1.8931457201094337,7.7521375074618,48.888888888888886,2023-12-05 23:56:48.329132,2023-12-05 23:56:48.533126,0 days 00:00:00.203994,2.29553741835307,32,24,176,36,72,120,12,16,COMPLETE
844,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:48.534259,2023-12-05 23:56:48.736870,0 days 00:00:00.202611,2.505825690860534,24,20,176,32,60,144,12,16,COMPLETE
845,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:48.737795,2023-12-05 23:56:48.940586,0 days 00:00:00.202791,2.095051337347122,24,20,176,32,36,120,12,16,COMPLETE
846,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:56:48.941529,2023-12-05 23:56:49.148051,0 days 00:00:00.206522,2.9394641823700813,24,24,176,64,12,120,12,16,COMPLETE
847,0.6714529440769039,1.134338884310104,0.9976428795762684,38.93805309734513,2023-12-05 23:56:49.149060,2023-12-05 23:56:49.352576,0 days 00:00:00.203516,2.095051337347122,24,12,176,32,192,120,8,16,COMPLETE
848,2.7558563586160782,2.379351733997645,12.443987111710452,47.31182795698925,2023-12-05 23:56:49.353614,2023-12-05 23:56:49.556264,0 days 00:00:00.202650,2.095051337347122,24,64,168,36,12,144,12,16,COMPLETE
849,0.5266654198743632,1.1531597542873888,0.596600095262108,47.94520547945205,2023-12-05 23:56:49.557204,2023-12-05 23:56:49.769277,0 days 00:00:00.212073,2.7348814902385596,24,64,200,32,192,24,44,16,COMPLETE
850,0.05144744918912574,0.9749872504848031,-0.14756257653193353,29.910714285714285,2023-12-05 23:56:49.770247,2023-12-05 23:56:49.979061,0 days 00:00:00.208814,1.5213996895493531,24,64,176,32,216,120,12,16,COMPLETE
851,0.2020064201947395,1.0396152644108299,0.17494722173491606,38.31775700934579,2023-12-05 23:56:49.980052,2023-12-05 23:56:50.183247,0 days 00:00:00.203195,2.7348814902385596,24,20,168,32,192,120,60,16,COMPLETE
852,1.1845059589795977,1.170328070949049,3.3717977981693497,32.12996389891697,2023-12-05 23:56:50.184237,2023-12-05 23:56:50.387463,0 days 00:00:00.203226,1.6673881537162871,24,20,80,44,204,120,12,16,COMPLETE
853,3.263291625541725,2.6704229209255645,24.028910130096936,49.51456310679612,2023-12-05 23:56:50.388395,2023-12-05 23:56:50.592736,0 days 00:00:00.204341,2.9096747558934286,24,24,176,44,48,144,12,16,COMPLETE
854,3.2073512892205187,2.565853846167227,20.97594460784324,52.04081632653062,2023-12-05 23:56:50.593730,2023-12-05 23:56:50.795065,0 days 00:00:00.201335,2.9394641823700813,24,40,176,32,192,120,12,16,COMPLETE
855,-2.0045253379822427,0.5166495443846466,-1.6022719325099883,32.11009174311927,2023-12-05 23:56:50.796044,2023-12-05 23:56:50.997029,0 days 00:00:00.200985,2.822082509948138,24,72,40,36,12,144,12,16,COMPLETE
856,0.8886117307584064,1.1286586241589525,2.3084676000782482,31.983805668016196,2023-12-05 23:56:50.998023,2023-12-05 23:56:51.202156,0 days 00:00:00.204133,1.9151196652174935,24,20,176,32,36,120,12,16,COMPLETE
857,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:51.203327,2023-12-05 23:56:51.405786,0 days 00:00:00.202459,2.9394641823700813,24,20,176,32,120,144,12,16,COMPLETE
858,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:51.406803,2023-12-05 23:56:51.610426,0 days 00:00:00.203623,2.095051337347122,24,20,176,36,48,144,12,16,COMPLETE
859,1.4116549384374004,1.4044250795037703,4.176431616929847,47.61904761904761,2023-12-05 23:56:51.611534,2023-12-05 23:56:51.812636,0 days 00:00:00.201102,2.89944088515584,24,24,176,36,192,96,12,16,COMPLETE
860,0.5290727824094278,1.1179095157139307,0.6033992219890444,35.18518518518518,2023-12-05 23:56:51.813586,2023-12-05 23:56:52.023641,0 days 00:00:00.210055,2.7348814902385596,24,64,168,32,192,144,32,16,COMPLETE
861,2.378884586083187,2.392585416977978,9.930174820787341,52.85714285714286,2023-12-05 23:56:52.024646,2023-12-05 23:56:52.226116,0 days 00:00:00.201470,2.095051337347122,52,36,176,36,84,144,12,16,COMPLETE
862,1.4859334399402162,1.4550941131780848,5.142956920886191,39.31623931623932,2023-12-05 23:56:52.227061,2023-12-05 23:56:52.430353,0 days 00:00:00.203292,2.095051337347122,24,20,176,72,132,144,48,16,COMPLETE
863,3.1997486185306347,2.594461977201788,22.918221382741464,49.532710280373834,2023-12-05 23:56:52.431514,2023-12-05 23:56:52.632909,0 days 00:00:00.201395,2.095051337347122,24,20,176,32,60,144,12,16,COMPLETE
864,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:52.633926,2023-12-05 23:56:52.835890,0 days 00:00:00.201964,2.9394641823700813,24,20,176,36,216,120,12,16,COMPLETE
865,-0.04369329212130887,0.9416087960116106,-0.27226165378252815,36.84210526315789,2023-12-05 23:56:52.836898,2023-12-05 23:56:53.066006,0 days 00:00:00.229108,2.095051337347122,60,44,176,36,120,144,32,17,COMPLETE
866,2.879472299975214,2.0833409579648112,16.63035058958574,43.08943089430895,2023-12-05 23:56:53.066997,2023-12-05 23:56:53.462583,0 days 00:00:00.395586,2.095051337347122,24,4,176,36,132,144,12,17,COMPLETE
867,3.0626403179053177,2.4874742065046447,19.26134541092808,48.07692307692308,2023-12-05 23:56:53.463666,2023-12-05 23:56:53.670694,0 days 00:00:00.207028,2.9394641823700813,24,20,216,4,36,120,12,17,COMPLETE
868,2.383461831460737,2.387265459671655,6.3902720159708855,55.38461538461539,2023-12-05 23:56:53.671685,2023-12-05 23:56:53.876782,0 days 00:00:00.205097,2.7348814902385596,24,44,200,52,192,24,32,17,COMPLETE
869,0.8600809771131085,1.2750127591897737,1.3396277616781513,44.047619047619044,2023-12-05 23:56:53.877751,2023-12-05 23:56:54.083495,0 days 00:00:00.205744,2.7348814902385596,52,36,176,32,192,144,32,17,COMPLETE
870,3.218680508024962,2.605824784647122,22.906645585587558,50.48543689320388,2023-12-05 23:56:54.084518,2023-12-05 23:56:54.301752,0 days 00:00:00.217234,2.9394641823700813,24,24,176,72,216,120,12,17,COMPLETE
871,-0.6398375476763857,0.8094263893762105,-0.8444593275625719,44.339622641509436,2023-12-05 23:56:54.302921,2023-12-05 23:56:54.511850,0 days 00:00:00.208929,2.9394641823700813,24,44,200,36,96,144,24,17,COMPLETE
872,0.07707656243520768,0.9866627953712827,-0.10613248999255796,34.074074074074076,2023-12-05 23:56:54.512914,2023-12-05 23:56:54.717649,0 days 00:00:00.204735,2.9394641823700813,24,44,84,36,60,144,32,17,COMPLETE
873,2.3058876047174626,2.3019204670356697,8.189990158650588,46.3768115942029,2023-12-05 23:56:54.718574,2023-12-05 23:56:54.924093,0 days 00:00:00.205519,2.9394641823700813,52,44,176,36,84,144,12,17,COMPLETE
874,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:54.925099,2023-12-05 23:56:55.132870,0 days 00:00:00.207771,2.9394641823700813,24,20,176,32,36,120,12,17,COMPLETE
875,1.3642755956057862,1.455045047003783,4.312409755012733,49.0,2023-12-05 23:56:55.133837,2023-12-05 23:56:55.341173,0 days 00:00:00.207336,2.9394641823700813,24,20,176,44,12,24,12,17,COMPLETE
876,3.277804619723335,2.563686892660825,22.59676804423742,50.0,2023-12-05 23:56:55.342131,2023-12-05 23:56:55.550871,0 days 00:00:00.208740,2.095051337347122,24,20,176,32,36,120,12,17,COMPLETE
